70028,bellshaped,종모양의
70029,aniteminalist,종목
70030,anevent,종목
70031,nurserygarden,종묘원
70032,vorticella,종벌레
70033,foreandaftsail,종범
70034,foreandaftrig,종범 장치
70035,foreandafter,종범선
70036,accessorial,종범의
70037,assortment,종별
70038,sbtendingonamanaservant,종복
70039,caruncle,종부
70040,speciation,종분화
70041,prosecutionpursuitofacertainjobcareer,종사
70042,engageoccupyoswithsthajob,종사시키다
70043,sbengagedtherein,종사자
70044,followacareergivingyourhearttoyourjob,종사하다
70045,thesoundofabell,종소리
70046,dependencesubjectionsubjugationsubordination,종속
70047,dependentvariable,종속 변수
70048,aclientcountryadependentstate,종속국
70049,dependency,종속물
70050,adependentvariable,종속변수
70051,dependentsubordinate,종속적
70052,ministerialsubordinativesubsidiary,종속적인
70053,adependentclauseasubordinateclauseusuallyprovidingareasonorbasisfortheindependentclause,종속절
70054,satellizationmakingintoasatellitemakingintoavassal,종속화
70055,theoldestgrandchildwhoisinchargeofthefamilyancestralrites,종손
70056,onesentirelifelifelongperpetual,종신
70057,permanentlifelongemploymentseejapan,종신 고용
70058,presidentforlife,종신 대통령
70059,aperpetuitylifeannuity,종신 연금
70060,aliferaprisonerwithalifesentence,종신수
70061,lifeannuity,종신연금
70062,alifelongpostjob,종신직
70063,lifesentence,종신형
70064,thecourtoflastresortunappealableafterthat,종심
70065,thecalfmuscleoftheleg,종아리
70066,carillonchimepealabell,종악
70067,chimer,종악수
70068,thefinale,종악장
70069,neoplasmacanceroustumor,종양
70070,theoncologydepartment,종양내과
70071,oncology,종양학
70072,themomentbeforedying,종언
70073,agraduationceremony,종업식
70074,waiterwaitress,종업원
70075,thelaborforce,종업원 총수
70076,nomorerunningthemovie,종영
70077,toadvisegiveadviceto,종용
70078,toofferasuggestion,종용하다
70079,afolderaportfolio,종이 끼우개
70080,sixpack,종이 상자
70081,bandbox,종이 상자
70082,pinwheel,종이 팔랑개비
70083,apaperbackbook,종이 표지 책
70084,guardbook,종이끼우개
70085,bookmatches,종이성냥
70086,twinestringusedtomakepaper,종이실
70087,apapercup,종이컵
70088,alldaythroughoutthewholeday,종일
70089,thendofthechosunperiod,종일품
70090,followerlackeyretainervassalyeoman,종자
70091,seedsforaplantstrainabreed,종자
70092,sesamoidbone,종자골
70093,agirlcousinafirstcousin,종자매
70094,aspermatophyteaseedplantanangiosperm,종자식물
70095,desultory,종작 없는
70096,closingprice,종장시세
70097,oneswhereabouts,종적
70098,theendofthewar,종전
70099,beforenow,종전
70100,endpointendpointterminus,종점
70101,umbilicus,종제
70102,agrandaunt,종조모
70103,agranduncle,종조부
70104,abreednationtribe,종족
70105,cacogenesis,종족퇴화
70106,speciology,종족학
70107,avarietyofthings,종종
70108,adogtrotafoxtrot,종종걸음
70109,tooccurirregularlysometimesoccuringthing,종종하다
70110,thecountryoforigin,종주국
70111,closurestop,종지
70112,fullstop,종지부
70113,kneecapkneepanpatella,종지뼈
70114,theterminaltheterminus,종착역
70115,tumortumorifacient,종창
70116,awoundfrombeingshotbyabullet,종창
70117,tumefacienttumescent,종창성의
70118,bellmetal,종청동
70119,yaxis,종축
70120,breeder,종축
70121,sporozoite,종층
70122,campanile,종탑
70123,areligioussect,종파
70124,interdenominational,종파간의
70125,denoninationaliam,종파신의
70126,denominaism,종파심
70127,sectarian,종파적인
70128,areligiouscult,종파주의
70129,synthesis,종합
70130,comprehensive,종합시험
70131,feedback,종합작용
70132,integratedbattlefield,종합전장
70133,cenospecies,종합종
70134,synthesizeintegrate,종합하다
70135,enclosure,종획지
70136,lengthandwidth,종횡
70137,topursuehonoratargethappiness,좇다
70138,tobegood,좋다
70139,irresistible,좋다 할수없는
70140,thatsgood,좋아
70141,prettyish,좋아 보이는
70142,wellseeming,좋아 보이는
70143,tobecomebetter,좋아지다
70144,tolikebefondof,좋아하다
70145,hate,좋아하지 않다
70146,nill,좋아하지 않다
70147,inclinationlikingpredilection,좋아함
70148,goodness,좋음
70149,theleft,좌
70150,bendsinister,좌경평행선
70151,turntotheleftglancetotherightbeinghesitantandtakingonestimedeciding,좌고우면
70152,thehipbonetheischium,좌골
70153,hipgout,좌골 신경통
70154,sciatica,좌골 신경통
70155,ischiatic,좌골신경의
70156,aconversationalistapersonwholikestalking,좌담가
70157,conversational,좌담식
70158,conversazioneasederunt,좌담회
70159,tonotbesittinginplacetobesittingpeacefullytobeveryanxiousandunabletositdowninonespotyourheartisunsettledandyoucannotsitstill,좌불안석
70160,aseat,좌석
70161,headrestaint,좌석 베개
70162,blankspace,좌석 여백
70163,aisle,좌석·객차등의 통로
70164,boxkeeper,좌석계원
70165,levorotatory,좌선성
70166,zen,좌선하는 사람
70167,sittingnexttoandjustlisteningquietly,좌시
70168,suppository,좌약
70169,controloversthtodeterminesthbycontrollingitthesidesoftheleftandright,좌우
70170,sthiscontrolledbydecidedonsettledby,좌우되다
70171,subjection,좌우됨
70172,worthcarvingnexttoyouagreatreferencematerial,좌우명
70173,anyways,좌우지간
70174,laterality,좌우차
70175,influencetakecontroloverruletoswayswingpeopleyourway,좌우하다
70176,left,좌의
70177,leftfieldthepoliticalleftwing,좌익
70178,leftfielder,좌익수
70179,leftism,좌익주의
70180,agauchisteapersonontheleft,좌익주의자
70181,frustrationaplangetsfrustratedasetback,좌절
70182,loseonesspiritordetermination,좌절
70183,bafflecheckmatefrustratethwart,좌절시키다
70184,everybodypresent,좌중
70185,tobeincompletecontroloftocontrolaccordingtoyourwhim,좌지우지
70186,degradationdemotion,좌천
70187,todowngradedemote,좌천시키다
70188,tostellenboschdemote,좌천하다
70189,aground,좌초되어
70190,torunagroundtostrand,좌초시키다
70191,stabtotheleftstabtotherightrunningthiswayandthatwayeverywhere,좌충우돌
70192,flanker,좌측면에 있는 선수
70193,portside,좌측의
70194,leftistleftwing,좌파
70195,thestreetleveldisplayatastreetvendorstand,좌판
70196,coordinatesxcoordinateycoordinate,좌표
70197,larboardportportsidetotheleftoftheboat,좌현
70198,swashtobegushingflowingoutof,좔좔
70199,urge,좨치다
70200,acrimeasin,죄
70201,peccant,죄 있는
70202,unimpeachable,죄가 없는
70203,guilty,죄가 있는
70204,atonement,죄값
70205,demerit,죄과
70206,clampscrew,죄는 나사못
70207,cinchconstrictpinch,죄다
70208,alleverythingeachandeveryone,죄다
70209,sinfulungodlyunrighteous,죄많은
70210,accusation,죄명
70211,theoffenseswithwhichoneischarged,죄목
70212,arment,죄상 인부
70213,arraignment,죄상 인부
70214,regretbesorryfor,죄송하다
70215,felonry,죄수단
70216,theprisoneroutfit,죄수복
70217,ablackmariaapaddywagonapatrolwagonaprisonvan,죄수호송차
70218,crimeilliniquity,죄악
70219,incriminatory,죄에 빠뜨리는
70220,incriminate,죄에빠뜨리다
70221,conviction,죄의 자각
70222,aconscience,죄의식
70223,culpablesinful,죄있는
70224,corpusdelicti,죄체
70225,checknut,죔나사
70226,aclampaclaspabuckle,죔쇠
70227,unlatch,죔쇠가 끌러지다
70228,buckled,죔쇠가 달린
70229,unbuckleunlatch,죔쇠를 끄르다
70230,onesmasteronesemployer,주
70231,shareofastock,주
70232,commonwealthcountyprovince,주
70233,aweekdays,주
70234,themaintheprinciplethingtheimportantthing,주
70235,semiweekly,주 2회 간행물
70236,maindeck,주 갑판
70237,countycricket,주 대항 크리켓 시합
70238,cumdividend,주 배당이 붙는
70239,countysessons,주 사계 재판소
70240,statehouse,주 의사당
70241,dewan,주 재무장관
70242,quartersessions,주 재판소
70243,statewide,주 전체에
70244,highaltar,주 제단
70245,sequoianationalpark,주 중부의 국립 공원
70246,thepriceofstocks,주가
70247,astockindex,주가지수
70248,perigonplinthroundangle,주각
70249,aweeklypublication,주간
70250,daydaylightdaytimemorning,주간
70251,takingcareofitasitisyourbusiness,주간
70252,interstatebetweenstates,주간
70253,dayglow,주간 대기광
70254,aweeklymagazine,주간지
70255,aweeklynewspaper,주간지
70256,caststeel,주강
70257,garbageology,주개학
70258,xenial,주객간의
70259,residingdwelling,주거
70260,openhousing,주거 개방
70261,livingenvironment,주거환경
70262,aspatula,주걱
70263,prognathous,주걱턱의
70264,prognathic,주걱턱의
70265,nominative,주격
70266,inconsistency,주견없은
70267,tragopan,주계
70268,giveandreceiveexchange,주고받다
70269,subjectivity,주관
70270,managementsupervision,주관
70271,aninterstateafreeway,주관고속도로
70272,fillintheblanktypeanswers,주관식
70273,projection,주관의 객관화
70274,asupervisor,주관자
70275,subjective,주관적
70276,subjectivization,주관화
70277,daylightlamp,주광등
70278,daylightblue,주광색
70279,phototaxis,주광성
70280,abishopofthechurch,주교
70281,diocese,주교 관구
70282,diocesan,주교 관구의
70283,pastoralletter,주교 교서
70284,enthronement,주교 추대
70285,tunicle,주교가 제복 밑에 입는 얇은 명주옷
70286,miter,주교관
70287,mitral,주교관 모양의
70288,episcopally,주교로서
70289,pontifical,주교의 제복
70290,pontificalia,주교의 제의
70291,runningdog,주구
70292,onesmasterlord,주군
70293,dominionlordmajestysovereignpower,주권
70294,astockcertificate,주권
70295,thedynastyrulersovereign,주권자
70296,circumpolar,주극의
70297,primaryroot,주근
70298,freekled,주근깨가 있는
70299,freckly,주근깨투성이의
70300,theanniversaryofapersonsdeath,주기
70301,cyclerevolution,주기
70302,rhythmmethod,주기 피임법
70303,periodicfunction,주기 함수
70304,breathtest,주기검사
70305,periodicsystem,주기계
70306,periodical,주기성
70307,mainstorestorage,주기억 장치
70308,periodiclaw,주기율
70309,periodictable,주기표
70310,atrawllineforfishing,주낙
70311,longliner,주낙어선
70312,downstate,주남부의
70313,instate,주내의
70314,intrastate,주내의
70315,onewholeyear,주년
70316,inferioritycomplextimiditybeingshy,주눅
70317,giver,주는 사람
70318,zuni,주니말
70319,zunian,주니어의
70320,togivetodoforaperson,주다
70321,workweek,주당 노동시간
70322,earningspershare,주당 순익
70323,principaldiagonal,주대각선
70324,theleadtheinitiative,주도
70325,thoroughcircumspect,주도
70326,principalcity,주도
70327,aleadingcountryegintermsofexportsetc,주도국
70328,carefullychosenscrupilouslydone,주도면밀
70329,mainprinciple,주도형
70330,alcoholpoisoning,주독
70331,intheleadatthehead,주동
70332,apacemaker,주동자
70333,grand,주되는
70334,primeprincipal,주되다
70335,poststation,주둔지
70336,tobestationedmilitary,주둔하다
70337,beakproboscissnoutspoutnosepieceofapipenozzlespigot,주둥이
70338,jurassic,주라기
70339,portico,주량 현관
70340,tobebunchedinclusters,주렁주렁
70341,hungover,주려서
70342,themainforce,주력
70343,toputallyourenergyinto,주력
70344,capitalship,주력함
70345,anofficiantegatawedding,주례
70346,principallymainly,주로
70347,quickset,주로 산나무의
70348,et,주로 프랑스어계의 지소 어미
70349,mongrel,주로개
70350,baserunning,주루
70351,hoochanyalcoholicbeverage,주류
70352,themaincurrentofarivermainstem,주류
70353,mainstreamsociety,주류사회
70354,tearspourprofusely,주르륵
70355,pucker,주르잡히다
70356,wrinkles,주름
70357,corrugate,주름 잡히다
70358,crepepaper,주름 종이
70359,wrinkley,주름많은
70360,meadowmushroom,주름버섯의 일종
70361,seamed,주름살 진
70362,crumpled,주름살 투성이의
70363,ruckruckle,주름살지다
70364,bellows,주름상자
70365,acreaseinpantsawrinkleintheforehead,주름을 잡다
70366,pretendingtoknowethandbeanexpertaboutsth,주름을 잡다
70367,frillerypleating,주름잡기
70368,gatherer,주름잡는 장치
70369,totakechargeoftheconversationbecauseyouknowmorethanthepersonyouretalkingto,주름잡다
70370,crimplecrinklerufflewrinkle,주름잡다
70371,frill,주름장식
70372,ruffled,주름장식이 있는
70373,frilling,주름장식재료
70374,creasecrinklerimplewrinkle,주름지다
70375,crimpywrinkledwrinkley,주름진
70376,crepe,주름진 비단의 일종
70377,expandingfolder,주름통 모양으로 펴지는 서류철
70378,rugosity,주름투성이
70379,togowithoutfood,주리다
70380,clem,주림으로 고생시키다
70381,stateuniversity,주립 대학
70382,cookstour,주마 간산식 단체 관광여행
70383,lookingatthesceneryatthesametimeasyouareridingquicklybyonthehorse,주마간산
70384,kaleidoscopelikealightonarunninghorsethingsarechangingsoquickly,주마등
70385,inn,주막
70386,auberge,주막
70387,theweekend,주말
70388,weekendseveryweekend,주말마다
70389,weekendsontheweekends,주말에는
70390,daybilndness,주맹
70391,nyctalopia,주맹증
70392,pouched,주머니가 있는
70393,dasyure,주머니고양이
70394,penknife,주머니칼
70395,fist,주먹
70396,fistfight,주먹 싸움
70397,afistfightfisticuffs,주먹다짐
70398,pummel,주먹으로 연거푸 치다
70399,ringleader,주모자
70400,animateur,주모자발기인
70401,observecarefullytobecarefulpayingcloseattentionheed,주목
70402,ayewtree,주목
70403,archpriest,주목사
70404,notenoticeregardremark,주목하다
70405,tocontroltoplaylikeaviolintorubwiththehands,주무르다
70406,tosleeprespectfulword,주무시다
70407,anincantationaspell,주문
70408,orderingasanarticlefromacompanyororderingfoodatarestaurant,주문
70409,anorderarequest,주문
70410,principalsentence,주문
70411,travelingsalesman,주문 받는 사람
70412,powwow,주문 의식
70413,anenchantingscroll,주문서
70414,spellbound,주문에 걸린
70415,customtailor,주문에 따라 변경하다
70416,customdesign,주문에 의하여 설계하다
70417,orderform,주문용지
70418,spellbind,주문으로 꼼짝못하게 얽다
70419,custommake,주문으로 만들다
70420,custommade,주문품의
70421,toordertorequest,주문하다
70422,juju,주물
70423,fumblemeddle,주물럭거리다
70424,inhabitantsdwellers,주민
70425,intrapopulation,주민 간에 생기는
70426,residentregistration,주민등록
70427,jubbah,주바
70428,akitchenacookroom,주방
70429,chef,주방장
70430,chefdecuisine,주방장
70431,aweeklyworkcycle,주번
70432,mainsailprincipalprincipaloffender,주범
70433,acircumference,주변
70434,peripheral,주변 장치의
70435,fringerating,주변 시간대 시청률
70436,perimeteracquisitionradar,주변 포착 레이더
70437,chancer,주변머리 없는 녀석
70438,circumferencesurroundingsperiphery,주변에
70439,peripheraldeviceunit,주변장치
70440,fringeland,주변지대
70441,rimland,주변지역
70442,guardsman,주병
70443,awife,주부
70444,housewifely,주부다운
70445,abottlenose,주부코
70446,trepidant,주뼛주뼛 하는
70447,trephocyte,주뼛주뼛하는
70448,ashotaninjection,주사
70449,anofficialclericalposttheclericalstaff,주사
70450,thecrazystuffyoudowhendrunk,주사
70451,ascanscientificmedical,주사
70452,scanningdisk,주사 원판
70453,injectable,주사가능물질
70454,injected,주사된 충혈된
70455,meetingjesus,주사모
70456,scanningline,주사선
70457,hypodermictablet,주사용 정제
70458,chuckaluck,주사위 3개로 하는 내기
70459,hazard,주사위 놀이의 일종
70460,throwster,주사위 던지는 사람
70461,cuboid,주사위꼴의
70462,diceplay,주사위놀이
70463,ludo,주사위로 하는 점수 따기 놀이
70464,dicebox,주사위통
70465,interprovincial,주사이의
70466,injector,주사하는 사람
70467,thesecretaries,주사하다
70468,injectwithasyringe,주사하다
70469,needlecandy,주사해서 쓰는 마약
70470,perinatal,주산기의
70471,burley,주산의담배
70472,figurine,주상
70473,stylite,주상 고행자
70474,mixeduse,주상복합
70475,voluptuary,주색에 빠지는 사람
70476,rubricationanancientprintingprocess,주서
70477,englishjuicer,주서
70478,writinginred,주서
70479,rubricate,주서하다
70480,annotationcommentaryexegesisglossnotation,주석
70481,pillaracornerstoneamainproppingstoneordeviceheadstoneofatomb,주석
70482,theheadofthetabletheheadofapoliticalparty,주석
70483,tintartarmeansoftin,주석
70484,tartaricacid,주석산
70485,tartrate,주석산염
70486,stannate,주석산염
70487,acommentary,주석서
70488,annotatorcommentator,주석자
70489,annotatecommentgloss,주석하다
70490,agencyadirectrixgoodofficesmasterstroketohelpsbelse,주선
70491,cantomotiftheme,주선율
70492,pickingupthingsscatteredeverywhere,주섬주섬
70493,talkingnonsense,주섬주섬
70494,biologyataxis,주성
70495,basisastapleingredient,주성분
70496,anaddress,주소
70497,syringesthforinserting,주수기
70498,conjurationgramaryespell,주술
70499,sandpainting,주술적인 색채 모래그림
70500,makinganincantation,주술행위
70501,regardcarefullytobeinputsbinthespotlight,주시
70502,todopoliteform,주시다
70503,considermarkobservewatch,주시하다
70504,goingpublic,주식 공개
70505,calloption,주식 매입 선택권
70506,stockdividend,주식 배당
70507,capitalstock,주식 자본
70508,commissionhouse,주식 중매 회사
70509,stockjobbing,주식매매
70510,agiotage,주식매매
70511,thestockmarket,주식시장
70512,gogofund,주식의 단기 투자 자금
70513,buyin,주식의 매입
70514,greenmail,주식의 매점
70515,publiccompanystockcompany,주식회사
70516,principaldeity,주신
70517,bacchanalia,주신제
70518,zouave,주아브병
70519,themaincentralpoint,주안점
70520,dayandnight,주야
70521,equinoctialcircleline,주야 평분선
70522,tonotforgetinthedayoratnight,주야불망
70523,equinoctial,주야평분선
70524,equinox,주야평분시
70525,toofferprofferconditions,주어지다
70526,singsing,주에 있는 형무소
70527,frenchfact,주에 있어서의 프랑스어
70528,leadingpart,주역
70529,deuteragonist,주역 다음가는 역
70530,playingtheleadbeingtheleadactoractress,주연
70531,convivialityadrinkingbout,주연
70532,premiere,주연 여배우
70533,leadinglady,주연여우
70534,drinkingsong,주연의 노래
70535,headliner,주연자
70536,distribute,주연하다
70537,masondixonline,주와 Pennsylvania주의 경계선
70538,themajorthechiefthing,주요
70539,mainevent,주요 경기
70540,stapleproduct,주요 산물
70541,gist,주요 소인
70542,majorcurrency,주요 통화
70543,keystation,주요국
70544,metropolis,주요도시
70545,thechiefmainpartthetrunk,주요부
70546,featured,주요프로로 하는
70547,tobechiefprincipalleading,주요하다
70548,centralchiefkeymajorruling,주요한
70549,thecircumferencethegirth,주위
70550,ambient,주위를 둘러싸는
70551,circumfuse,주위에 쏟다
70552,ambientperipheralinthesurroundingarea,주위의
70553,atmosphere,주위의정황
70554,tour,주유
70555,gasstationpetrolstationservicestation,주유소
70556,pumpjockey,주유소의 점원
70557,gasline,주유하려는 자동차의 행렬
70558,chouenlai,주은래
70559,groundnote,주음
70560,creeddoctrineprinciplereligion,주의
70561,attentionnotice,주의
70562,attentivecarefulobservantprecautious,주의깊은
70563,attention,주의력
70564,notabiliaitemsdeservingattention,주의사항
70565,tourgecaution,주의시키다
70566,istsbwhofollowstheirbeliefs,주의자
70567,payattentionto,주의하다
70568,notabene,주의하라
70569,countycouncilgerneralcourtlandtagregionalcouncil,주의회
70570,theheadofafamilytheowner,주인
70571,eyeservant,주인 눈 앞에서만 알랑거리는 고용인
70572,submaster,주인 대리
70573,theheadofafamilytheheroheroine,주인공
70574,antihero,주인공 답지않은 주인공
70575,bwana,주인님
70576,governor,주인어른
70577,aweekdayegmonday,주일
70578,dominicaladominicalletter,주일 문자
70579,bossheadtheheadofanorganization,주임
70580,thekinghiringa,주임
70581,provost,주임 사제
70582,sergeantmajor,주임 하사관
70583,implantionimpregnationinfusioninjection,주입
70584,aninsertionholeforliquidoil,주입구
70585,fillerinfuser,주입기
70586,bangintosthinsert,주입시키다
70587,pourintoperfuse,주입하다
70588,indoctrinateimbuewithacertainthought,주입하다
70589,baserunnerrunner,주자
70590,playerofaclassicalinstrument,주자
70591,capitalistroad,주자파의 정책
70592,advocacyallegationassertioncontention,주장
70593,captainleaderleadershipskipper,주장
70594,assertioninsistance,주장
70595,fieldcaptain,주장 선수
70596,highsheriff,주장관
70597,meansaroedeertocatcharabbitawindfallanunexpectedprofit,주장낙토
70598,alleged,주장된
70599,advocateclaimanturger,주장자
70600,allegdely,주장하는 바에 의하면
70601,toassertmaintain,주장하다
70602,residenceresidency,주재
70603,thesubjectthetopicofdiscussionreadingmaterial,주재
70604,presidential,주재
70605,presiderresidentiary,주재자
70606,theplacewhereyouresidelive,주재지
70607,reside,주재하다
70608,dubitationhesitationwithscruples,주저
70609,sitdownplumpdown,주저앉다
70610,hesitatevascillatebetweenoptions,주저하다
70611,astarplayer,주전
70612,ajingoawarmonger,주전론자
70613,themaincomputerthecentralcomputer,주전산기
70614,anepicycleacirclethatrollsaroundinsideoroutsideanothercircle,주전원
70615,akettleateakettle,주전자
70616,anindependentclausetheprincipalclause,주절
70617,stunt,주접든 동식물
70618,hoggish,주접스러운
70619,ethylalcoholgrainalcohol,주정
70620,adrunkperson,주정
70621,spiritlevel,주정 수준기
70622,baccanalapersonwholikestoparty,주정꾼
70623,drunksotwino,주정뱅이
70624,drunktank,주정뱅이 유치장
70625,distancepole,주정표
70626,subjectthemetopic,주제
70627,ashabbyappearance,주제
70628,forwardlyobtrusivelyimpertinentandsaucyunrestrainedly,주제넘다
70629,presentations,주제발표
70630,atitlepartrole,주제역
70631,thematization,주제화
70632,castingfounding,주조
70633,afoundry,주조공
70634,acasemolding,주조물
70635,foundry,주조법
70636,keynote,주조음
70637,acasterafounder,주조자
70638,castingcoiningmintingcoins,주조하다
70639,followingamajortrend,주조하다
70640,corporatorshareholder,주주
70641,astockdividend,주주환원
70642,headchiefofabuddhisttemple,주지
70643,meaninggistimport,주지
70644,thechiefexecutive,주지사
70645,geotaxis,주지성
70646,apondmadeoutofalcoholforestsmadeoutofwoodstoreallyhave,주지유림
70647,parkingbrake,주차 브레이크
70648,parkingmeter,주차 시간 자동 표시기
70649,excesscharge,주차 시간 초과 요금
70650,parkingticket,주차 위반 호출장
70651,towawayzone,주차금지 지대
70652,parkinglight,주차등
70653,parkinglot,주차장
70654,topark,주차하다
70655,mainhatch,주창구
70656,anadvocatorapromoteraprotagonist,주창자
70657,castiron,주철
70658,foundryiron,주철
70659,ironfoundry,주철 공장
70660,ironfounder,주철 제조업자
70661,countytown,주청 소재지
70662,mainstreamthemainsubjectthemainprinciplethemainpartofanorganization,주체
70663,cumbersome,주체스러운
70664,tocopewith,주체하다
70665,sponsorundertheauspicesof,주최
70666,convenervenorimpresarioorganizer,주최자
70667,tohostsponsor,주최하다
70668,headstock,주축대
70669,principalaxis,주축선
70670,toflinchtorecoiltowincefromsuprise,주춤
70671,hesitant,주춤거리는
70672,bogglehesitatebehesitant,주춤거리다
70673,beboggledtakenabackhesitancy,주춤거림
70674,hesitatinglywaverlingly,주춤주춤
70675,flinchingwincing,주춤함
70676,foundationstone,주춧돌
70677,footstall,주충돌
70678,themaindoctortheattendingphysician,주치의
70679,jukes,주크가
70680,jukebox,주크박스
70681,jukejoint,주크박스가 있는 간이 식당
70682,homebuilding,주택 건설
70683,homebuilder,주택 건설업자
70684,nha,주택 건설청
70685,housingassociation,주택 건축 조합
70686,housingproblem,주택 문제
70687,housingshortage,주택 부족
70688,underhoused,주택 부족의
70689,housingstart,주택 신축 착공
70690,homeloan,주택 융자
70691,housing,주택공급
70692,housefamine,주택난
70693,housingdevelopment,주택단지
70694,curtilage,주택에 딸린 땅
70695,tenemental,주택의
70696,ahomeonwheels,주택차
70697,jute,주트사람
70698,jutish,주트사람
70699,ajutejutish,주트족
70700,acycle,주파
70701,waveband,주파대
70702,frequencyresponse,주파수 응답
70703,channelfrequencyband,주파수대
70704,frequencymodulation,주파수변조
70705,daymark,주표
70706,periderm,주피
70707,residinginkorea,주한
70708,circumnavigate,주항
70709,anannotationanexplanatorycommentapostil,주해
70710,glossographer,주해자
70711,aththatrunslikecarsandtrains,주행
70712,trochometer,주행 거리계
70713,odometer,주행 기록계
70714,kilometrage,주행 킬로수
70715,dayowl,주행성 올빼미
70716,aperformancetestdoneinmotionarunningperformancetest,주행성능
70717,atax,주행세
70718,strikefault,주향단층
70719,theepiphanies,주현절
70720,toxoplasmosis,주혈 원충병
70721,schostosome,주혈흡충
70722,bilharziasisaninfestationwithoraresultinginfectioncausedbyaparasiteofthegenusschistosomaschistosomiasis,주혈흡충병
70723,schisttosome,주혈흡층
70724,printtemplate,주형
70725,principalpenalty,주형
70726,maltwoem,주호
70727,scarletletter,주홍 글씨
70728,nacarat,주홍빛
70729,cinnabarscarlet,주홍색
70730,coralvermilion,주홍색의
70731,stateflower,주화
70732,brassage,주화세
70733,thecolorofredyellowmixedtogetherperfectly,주황색
70734,inaverystraightlineinarow,죽
70735,riceporridge,죽
70736,mushy,죽 모양의
70737,looksee,죽 훑어 봄
70738,preterminal,죽기 전에 일어나는
70739,antemortem,죽기 전의
70740,sinkorswim,죽느냐 사느냐의
70741,loseyourspirit,죽다
70742,diepassaway,죽다
70743,solomonsseal,죽대
70744,stilt,죽마
70745,hobbyhorse,죽마
70746,friendsfromaveryyoungageyourodebamboohorsestogether,죽마고우
70747,celebratorydrink,죽배
70748,dutchwife,죽부인
70749,bambooshoot,죽순
70750,mortality,죽어야 할 운명
70751,bamboocurtain,죽의 장막
70752,killer,죽이는 사람
70753,cidal,죽이는 의 뜻
70754,tokill,죽이다
70755,cide,죽임
70756,quasi,준
70757,semifinal,준 결승의
70758,semiclassic,준 고전적인
70759,baronetcy,준 남작의 지위
70760,semipermeable,준 보석의
70761,r,준 성인용
70762,parajournalism,준 저널니즘
70763,negroid,준 흑인종
70764,referencegroup,준거 집단
70765,amanofgreatorspecialtalent,준걸
70766,completionofconstruction,준공
70767,theyearconstructionwascompleted,준공년
70768,exurb,준교외
70769,exurbia,준교외 주택 지역
70770,exurbanite,준교외지역거주자
70771,baronetage,준남작
70772,baronet,준남작
70773,tobepullingthestrings,준동
70774,verbalaverbid,준동사
70775,clipperquarterhorse,준마
70776,subnarcotic,준마취성의
70777,semipostal,준보석의
70778,quasilegislative,준분자
70779,bundobust,준비 협정
70780,readiness,준비가 되어 있음
70781,unprovided,준비가 되어 있지 않은
70782,fullcock,준비가 된 상태
70783,unready,준비가 없는
70784,initialize,준비동작에 들어가게 하다
70785,tobeready,준비되다
70786,preparatorily,준비로서
70787,stuffthatneedstobeprepared,준비물
70788,chrysalis,준비시대
70789,unprepared,준비없는
70790,preliminary,준비적인
70791,toprepare,준비하다
70792,preparedly,준비하여
70793,warrantofficer,준사관
70794,warrant,준사관 사령
70795,quasijudicial,준사법적인
70796,directrix,준선
70797,dredgedredging,준설기
70798,clamshell,준설버킷
70799,desilt,준설하다
70800,abidancebyobservanceof,준수
70801,talentsuperiority,준수
70802,anobserver,준수자
70803,tobeobservantof,준수하다
70804,tohavemoretalentthanotherstobesuperior,준수하다
70805,metastable,준안정 원자
70806,deuteron,준양자
70807,paralanguage,준언어
70808,hardness,준엄
70809,sternness,준엄함
70810,mutatismutandis,준용해서
70811,quasiatom,준원자
70812,paramedical,준의료 종사자의
70813,quasiparticle,준입자
70814,commodoreamidlevelgeneralbrigadiergeneral,준장
70815,subproressional,준전문직의
70816,quarterfinal,준준결승
70817,objectstaff,준척
70818,aregulationwhichhasbecomethenorm,준칙
70819,parajudge,준판사
70820,peneplain,준평원
70821,proportionateequalandcommiserate,준하다
70822,quasistellarobject,준항성상 천체
70823,paraplanner,준행정 계획 담당자
70824,subalternate,준호성
70825,quasimoney,준화폐
70826,awaytodosomething,줄
70827,joule,줄
70828,afileametalfile,줄
70829,linerowchord,줄
70830,affordable,줄 수 있는
70831,striated,줄 있는
70832,pegbox,줄감개집
70833,thesummaryoftheplotofaplaymovie,줄거리
70834,astalkastem,줄거리
70835,allthetimeallthroughrepeatedlyconstantly,줄곧
70836,atrunkstemstalk,줄기
70837,stripesvein,줄기
70838,styloid,줄기 모양의
70839,decurrent,줄기 아래로 뻗은
70840,stemmy,줄기 투성이의
70841,windlestraw,줄기가 긴 풀
70842,stalky,줄기가 있는
70843,hairgrass,줄기나 잎이 털같이 가는 풀좀새풀
70844,stemcells,줄기세포
70845,cauline,줄기에 나는
70846,caulicolous,줄기에 자라는
70847,cauliflorous,줄기에 직접 꽃이 피는
70848,siege,줄기차게 공격하다
70849,jumpingrope,줄넘기 줄
70850,skippeingrope,줄넘기줄
70851,diminish,줄다
70852,abate,줄다 약해지다
70853,chainsmoker,줄담배 피우는 사람
70854,julep,줄렙
70855,juliet,줄리엣
70856,loveliesbleeding,줄맨드라미
70857,astripe,줄무늬
70858,zebrawood,줄무늬 있는 목재
70859,creamlaid,줄무늬가 들어 있는 크림색 필기용지
